Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Age,CompressiveStrength,WaterCementRatio,TotalBinder,WaterBinderRatio,TotalAggregate,FineAggregateRatio,CoarseAggregateRatio,CementRatio,SCM,SCMPercentage,LogAge
284.0,15.0,141.0,179.0,5.5,842.0,801.0,3,13.4,0.6302816901408451,440.0,0.4068181818181818,1643.0,0.48752282410225195,0.512477175897748,0.6454545454545455,156.0,0.35454545454545455,1.3862943611198906
284.0,15.0,141.0,179.0,5.5,842.0,801.0,7,24.13,0.6302816901408451,440.0,0.4068181818181818,1643.0,0.48752282410225195,0.512477175897748,0.6454545454545455,156.0,0.35454545454545455,2.0794415416798357
284.0,15.0,141.0,179.0,5.5,842.0,801.0,56,44.52,0.6302816901408451,440.0,0.4068181818181818,1643.0,0.48752282410225195,0.512477175897748,0.6454545454545455,156.0,0.35454545454545455,4.04305126783455
359.0,19.0,141.0,154.0,10.9,942.0,801.0,28,62.94,0.42896935933147634,519.0,0.29672447013487474,1743.0,0.459552495697074,0.540447504302926,0.6917148362235067,160.0,0.30828516377649323,3.367295829986474
359.0,19.0,141.0,154.0,10.9,942.0,801.0,28,59.49,0.42896935933147634,519.0,0.29672447013487474,1743.0,0.459552495697074,0.540447504302926,0.6917148362235067,160.0,0.30828516377649323,3.367295829986474
359.0,19.0,141.0,154.0,10.9,942.0,801.0,3,25.12,0.42896935933147634,519.0,0.29672447013487474,1743.0,0.459552495697074,0.540447504302926,0.6917148362235067,160.0,0.30828516377649323,1.3862943611198906
359.0,19.0,141.0,154.0,10.9,942.0,801.0,3,23.64,0.42896935933147634,519.0,0.29672447013487474,1743.0,0.459552495697074,0.540447504302926,0.6917148362235067,160.0,0.30828516377649323,1.3862943611198906
359.0,19.0,141.0,154.0,10.9,942.0,801.0,7,35.75,0.42896935933147634,519.0,0.29672447013487474,1743.0,0.459552495697074,0.540447504302926,0.6917148362235067,160.0,0.30828516377649323,2.0794415416798357
359.0,19.0,141.0,154.0,10.9,942.0,801.0,7,38.61,0.42896935933147634,519.0,0.29672447013487474,1743.0,0.459552495697074,0.540447504302926,0.6917148362235067,160.0,0.30828516377649323,2.0794415416798357
359.0,19.0,141.0,154.0,10.9,942.0,801.0,56,68.75,0.42896935933147634,519.0,0.29672447013487474,1743.0,0.459552495697074,0.540447504302926,0.6917148362235067,160.0,0.30828516377649323,4.04305126783455
359.0,19.0,141.0,154.0,10.9,942.0,801.0,56,66.78,0.42896935933147634,519.0,0.29672447013487474,1743.0,0.459552495697074,0.540447504302926,0.6917148362235067,160.0,0.30828516377649323,4.04305126783455
436.0,0.0,0.0,218.0,0.0,838.4,719.7,28,23.85,0.5,436.0,0.5,1558.1,0.46190873499775376,0.5380912650022464,1.0,0.0,0.0,3.367295829986474
289.0,0.0,0.0,192.0,0.0,913.2,895.3,90,32.07,0.6643598615916955,289.0,0.6643598615916955,1808.5,0.4950511473596903,0.5049488526403096,1.0,0.0,0.0,4.51085950651685
289.0,0.0,0.0,192.0,0.0,913.2,895.3,3,11.65,0.6643598615916955,289.0,0.6643598615916955,1808.5,0.4950511473596903,0.5049488526403096,1.0,0.0,0.0,1.3862943611198906
393.0,0.0,0.0,192.0,0.0,940.6,785.6,3,19.2,0.48854961832061067,393.0,0.48854961832061067,1726.2,0.45510369597960837,0.5448963040203916,1.0,0.0,0.0,1.3862943611198906
393.0,0.0,0.0,192.0,0.0,940.6,785.6,90,48.85,0.48854961832061067,393.0,0.48854961832061067,1726.2,0.45510369597960837,0.5448963040203916,1.0,0.0,0.0,4.51085950651685
393.0,0.0,0.0,192.0,0.0,940.6,785.6,28,39.6,0.48854961832061067,393.0,0.48854961832061067,1726.2,0.45510369597960837,0.5448963040203916,1.0,0.0,0.0,3.367295829986474
480.0,0.0,0.0,192.0,0.0,936.2,712.2,28,43.94,0.4,480.0,0.4,1648.4,0.43205532637709293,0.567944673622907,1.0,0.0,0.0,3.367295829986474
480.0,0.0,0.0,192.0,0.0,936.2,712.2,7,34.57,0.4,480.0,0.4,1648.4,0.43205532637709293,0.567944673622907,1.0,0.0,0.0,2.0794415416798357
480.0,0.0,0.0,192.0,0.0,936.2,712.2,90,54.32,0.4,480.0,0.4,1648.4,0.43205532637709293,0.567944673622907,1.0,0.0,0.0,4.51085950651685
480.0,0.0,0.0,192.0,0.0,936.2,712.2,3,24.4,0.4,480.0,0.4,1648.4,0.43205532637709293,0.567944673622907,1.0,0.0,0.0,1.3862943611198906
333.0,0.0,0.0,192.0,0.0,931.2,842.6,3,15.62,0.5765765765765766,333.0,0.5765765765765766,1773.8000000000002,0.47502536926372757,0.5249746307362724,1.0,0.0,0.0,1.3862943611198906
255.0,0.0,0.0,192.0,0.0,889.8,945.0,90,21.86,0.7529411764705882,255.0,0.7529411764705882,1834.8,0.5150425114453892,0.48495748855461085,1.0,0.0,0.0,4.51085950651685
255.0,0.0,0.0,192.0,0.0,889.8,945.0,7,10.22,0.7529411764705882,255.0,0.7529411764705882,1834.8,0.5150425114453892,0.48495748855461085,1.0,0.0,0.0,2.0794415416798357
289.0,0.0,0.0,192.0,0.0,913.2,895.3,7,14.6,0.6643598615916955,289.0,0.6643598615916955,1808.5,0.4950511473596903,0.5049488526403096,1.0,0.0,0.0,2.0794415416798357
255.0,0.0,0.0,192.0,0.0,889.8,945.0,28,18.75,0.7529411764705882,255.0,0.7529411764705882,1834.8,0.5150425114453892,0.48495748855461085,1.0,0.0,0.0,3.367295829986474
333.0,0.0,0.0,192.0,0.0,931.2,842.6,28,31.97,0.5765765765765766,333.0,0.5765765765765766,1773.8000000000002,0.47502536926372757,0.5249746307362724,1.0,0.0,0.0,3.367295829986474
333.0,0.0,0.0,192.0,0.0,931.2,842.6,7,23.4,0.5765765765765766,333.0,0.5765765765765766,1773.8000000000002,0.47502536926372757,0.5249746307362724,1.0,0.0,0.0,2.0794415416798357
289.0,0.0,0.0,192.0,0.0,913.2,895.3,28,25.57,0.6643598615916955,289.0,0.6643598615916955,1808.5,0.4950511473596903,0.5049488526403096,1.0,0.0,0.0,3.367295829986474
333.0,0.0,0.0,192.0,0.0,931.2,842.6,90,41.68,0.5765765765765766,333.0,0.5765765765765766,1773.8000000000002,0.47502536926372757,0.5249746307362724,1.0,0.0,0.0,4.51085950651685
393.0,0.0,0.0,192.0,0.0,940.6,785.6,7,27.74,0.48854961832061067,393.0,0.48854961832061067,1726.2,0.45510369597960837,0.5448963040203916,1.0,0.0,0.0,2.0794415416798357
255.0,0.0,0.0,192.0,0.0,889.8,945.0,3,8.2,0.7529411764705882,255.0,0.7529411764705882,1834.8,0.5150425114453892,0.48495748855461085,1.0,0.0,0.0,1.3862943611198906
158.8,238.2,0.0,185.7,0.0,1040.6,734.3,7,9.62,1.1693954659949621,397.0,0.46775818639798483,1774.8999999999999,0.4137134486449941,0.586286551355006,0.4,238.2,0.6,2.0794415416798357
239.6,359.4,0.0,185.7,0.0,941.6,664.3,7,25.42,0.7750417362270451,599.0,0.31001669449081803,1605.9,0.413662120929074,0.5863378790709259,0.39999999999999997,359.4,0.6,2.0794415416798357
238.2,158.8,0.0,185.7,0.0,1040.6,734.3,7,15.69,0.7795969773299748,397.0,0.46775818639798483,1774.8999999999999,0.4137134486449941,0.586286551355006,0.6,158.8,0.4,2.0794415416798357
181.9,272.8,0.0,185.7,0.0,1012.4,714.3,28,27.94,1.0208905992303463,454.70000000000005,0.40840114361117213,1726.6999999999998,0.4136792726009151,0.586320727399085,0.40004398504508465,272.8,0.5999560149549152,3.367295829986474
193.5,290.2,0.0,185.7,0.0,998.2,704.3,28,32.63,0.9596899224806201,483.7,0.3839156501964027,1702.5,0.41368575624082227,0.5863142437591777,0.40004134794293983,290.2,0.5999586520570601,3.367295829986474
255.5,170.3,0.0,185.7,0.0,1026.6,724.3,7,17.24,0.7268101761252446,425.8,0.4361202442461249,1750.8999999999999,0.41367296818778915,0.5863270318122109,0.6000469704086425,170.3,0.3999530295913575,2.0794415416798357
272.8,181.9,0.0,185.7,0.0,1012.4,714.3,7,19.77,0.6807184750733137,454.70000000000005,0.40840114361117213,1726.6999999999998,0.4136792726009151,0.586320727399085,0.5999560149549152,181.9,0.40004398504508465,2.0794415416798357
239.6,359.4,0.0,185.7,0.0,941.6,664.3,28,39.44,0.7750417362270451,599.0,0.31001669449081803,1605.9,0.413662120929074,0.5863378790709259,0.39999999999999997,359.4,0.6,3.367295829986474
220.8,147.2,0.0,185.7,0.0,1055.0,744.3,28,25.75,0.8410326086956521,368.0,0.5046195652173913,1799.3,0.41366086811537817,0.5863391318846218,0.6,147.2,0.39999999999999997,3.367295829986474
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,28,33.08,0.46775818639798483,397.0,0.46775818639798483,1774.8999999999999,0.4137134486449941,0.586286551355006,1.0,0.0,0.0,3.367295829986474
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,7,24.07,0.48549019607843136,382.5,0.48549019607843136,1787.1,0.41368697890437023,0.5863130210956298,1.0,0.0,0.0,2.0794415416798357
210.7,316.1,0.0,185.7,0.0,977.0,689.3,7,21.82,0.8813478879924063,526.8,0.35250569476082005,1666.3,0.41367100762167675,0.5863289923783233,0.39996203492786636,316.1,0.6000379650721337,2.0794415416798357
158.8,238.2,0.0,185.7,0.0,1040.6,734.3,28,21.07,1.1693954659949621,397.0,0.46775818639798483,1774.8999999999999,0.4137134486449941,0.586286551355006,0.4,238.2,0.6,3.367295829986474
295.8,0.0,0.0,185.7,0.0,1091.4,769.3,7,14.84,0.627789046653144,295.8,0.627789046653144,1860.7,0.4134465523727629,0.586553447627237,1.0,0.0,0.0,2.0794415416798357
255.5,170.3,0.0,185.7,0.0,1026.6,724.3,28,32.05,0.7268101761252446,425.8,0.4361202442461249,1750.8999999999999,0.41367296818778915,0.5863270318122109,0.6000469704086425,170.3,0.3999530295913575,3.367295829986474
203.5,135.7,0.0,185.7,0.0,1076.2,759.3,7,11.96,0.9125307125307125,339.2,0.5474646226415094,1835.5,0.41367474802506127,0.5863252519749388,0.5999410377358491,135.7,0.40005896226415094,2.0794415416798357
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,7,25.45,0.46775818639798483,397.0,0.46775818639798483,1774.8999999999999,0.4137134486449941,0.586286551355006,1.0,0.0,0.0,2.0794415416798357
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,28,22.49,0.4868904037755637,381.4,0.4868904037755637,1888.8999999999999,0.41521520461644346,0.5847847953835565,1.0,0.0,0.0,3.367295829986474
295.8,0.0,0.0,185.7,0.0,1091.4,769.3,28,25.22,0.627789046653144,295.8,0.627789046653144,1860.7,0.4134465523727629,0.586553447627237,1.0,0.0,0.0,3.367295829986474
228.0,342.1,0.0,185.7,0.0,955.8,674.3,28,39.7,0.8144736842105262,570.1,0.3257323276618137,1630.1,0.41365560395067785,0.5863443960493221,0.3999298368707244,342.1,0.6000701631292756,3.367295829986474
220.8,147.2,0.0,185.7,0.0,1055.0,744.3,7,13.09,0.8410326086956521,368.0,0.5046195652173913,1799.3,0.41366086811537817,0.5863391318846218,0.6,147.2,0.39999999999999997,2.0794415416798357
316.1,210.7,0.0,185.7,0.0,977.0,689.3,28,38.7,0.5874723188864283,526.8,0.35250569476082005,1666.3,0.41367100762167675,0.5863289923783233,0.6000379650721337,210.7,0.39996203492786636,3.367295829986474
135.7,203.5,0.0,185.7,0.0,1076.2,759.3,7,7.51,1.3684598378776713,339.2,0.5474646226415094,1835.5,0.41367474802506127,0.5863252519749388,0.40005896226415094,203.5,0.5999410377358491,2.0794415416798357
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,28,17.58,0.7799244015119697,238.1,0.7799244015119697,1908.1,0.4136575651171322,0.5863424348828677,1.0,0.0,0.0,3.367295829986474
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,7,21.18,0.5474646226415094,339.2,0.5474646226415094,1823.5,0.4136550589525637,0.5863449410474363,1.0,0.0,0.0,2.0794415416798357
135.7,203.5,0.0,185.7,0.0,1076.2,759.3,28,18.2,1.3684598378776713,339.2,0.5474646226415094,1835.5,0.41367474802506127,0.5863252519749388,0.40005896226415094,203.5,0.5999410377358491,3.367295829986474
193.5,290.2,0.0,185.7,0.0,998.2,704.3,7,17.2,0.9596899224806201,483.7,0.3839156501964027,1702.5,0.41368575624082227,0.5863142437591777,0.40004134794293983,290.2,0.5999586520570601,2.0794415416798357
203.5,135.7,0.0,185.7,0.0,1076.2,759.3,28,22.63,0.9125307125307125,339.2,0.5474646226415094,1835.5,0.41367474802506127,0.5863252519749388,0.5999410377358491,135.7,0.40005896226415094,3.367295829986474
290.2,193.5,0.0,185.7,0.0,998.2,704.3,7,21.86,0.6399035148173673,483.7,0.3839156501964027,1702.5,0.41368575624082227,0.5863142437591777,0.5999586520570601,193.5,0.40004134794293983,2.0794415416798357
181.9,272.8,0.0,185.7,0.0,1012.4,714.3,7,12.37,1.0208905992303463,454.70000000000005,0.40840114361117213,1726.6999999999998,0.4136792726009151,0.586320727399085,0.40004398504508465,272.8,0.5999560149549152,2.0794415416798357
170.3,155.5,0.0,185.7,0.0,1026.6,724.3,28,25.73,1.0904286553141513,325.8,0.5699815837937384,1750.8999999999999,0.41367296818778915,0.5863270318122109,0.5227133210558625,155.5,0.4772866789441375,3.367295829986474
210.7,316.1,0.0,185.7,0.0,977.0,689.3,28,37.81,0.8813478879924063,526.8,0.35250569476082005,1666.3,0.41367100762167675,0.5863289923783233,0.39996203492786636,316.1,0.6000379650721337,3.367295829986474
228.0,342.1,0.0,185.7,0.0,955.8,674.3,7,21.92,0.8144736842105262,570.1,0.3257323276618137,1630.1,0.41365560395067785,0.5863443960493221,0.3999298368707244,342.1,0.6000701631292756,2.0794415416798357
290.2,193.5,0.0,185.7,0.0,998.2,704.3,28,33.04,0.6399035148173673,483.7,0.3839156501964027,1702.5,0.41368575624082227,0.5863142437591777,0.5999586520570601,193.5,0.40004134794293983,3.367295829986474
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,7,14.54,0.4868904037755637,381.4,0.4868904037755637,1888.8999999999999,0.41521520461644346,0.5847847953835565,1.0,0.0,0.0,2.0794415416798357
238.2,158.8,0.0,185.7,0.0,1040.6,734.3,28,26.91,0.7795969773299748,397.0,0.46775818639798483,1774.8999999999999,0.4137134486449941,0.586286551355006,0.6,158.8,0.4,3.367295829986474
186.2,124.1,0.0,185.7,0.0,1083.4,764.3,7,8.0,0.9973147153598282,310.29999999999995,0.5984531098936513,1847.7,0.4136494019591925,0.5863505980408076,0.6000644537544313,124.1,0.3999355462455688,2.0794415416798357
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,28,31.9,0.5474646226415094,339.2,0.5474646226415094,1823.5,0.4136550589525637,0.5863449410474363,1.0,0.0,0.0,3.367295829986474
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,7,10.34,0.7799244015119697,238.1,0.7799244015119697,1908.1,0.4136575651171322,0.5863424348828677,1.0,0.0,0.0,2.0794415416798357
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,28,19.77,0.7354455445544554,252.5,0.7354455445544554,1895.8999999999999,0.41368215623186877,0.5863178437681312,1.0,0.0,0.0,3.367295829986474
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28,37.44,0.48549019607843136,382.5,0.48549019607843136,1787.1,0.41368697890437023,0.5863130210956298,1.0,0.0,0.0,3.367295829986474
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,7,11.48,0.7354455445544554,252.5,0.7354455445544554,1895.8999999999999,0.41368215623186877,0.5863178437681312,1.0,0.0,0.0,2.0794415416798357
316.1,210.7,0.0,185.7,0.0,977.0,689.3,7,24.44,0.5874723188864283,526.8,0.35250569476082005,1666.3,0.41367100762167675,0.5863289923783233,0.6000379650721337,210.7,0.39996203492786636,2.0794415416798357
186.2,124.1,0.0,185.7,0.0,1083.4,764.3,28,17.6,0.9973147153598282,310.29999999999995,0.5984531098936513,1847.7,0.4136494019591925,0.5863505980408076,0.6000644537544313,124.1,0.3999355462455688,3.367295829986474
170.3,155.5,0.0,185.7,0.0,1026.6,724.3,7,10.73,1.0904286553141513,325.8,0.5699815837937384,1750.8999999999999,0.41367296818778915,0.5863270318122109,0.5227133210558625,155.5,0.4772866789441375,2.0794415416798357
272.8,181.9,0.0,185.7,0.0,1012.4,714.3,28,31.38,0.6807184750733137,454.70000000000005,0.40840114361117213,1726.6999999999998,0.4136792726009151,0.586320727399085,0.5999560149549152,181.9,0.40004398504508465,3.367295829986474
339.0,0.0,0.0,197.0,0.0,968.0,781.0,3,13.22,0.5811209439528023,339.0,0.5811209439528023,1749.0,0.44654088050314467,0.5534591194968553,1.0,0.0,0.0,1.3862943611198906
339.0,0.0,0.0,197.0,0.0,968.0,781.0,7,20.97,0.5811209439528023,339.0,0.5811209439528023,1749.0,0.44654088050314467,0.5534591194968553,1.0,0.0,0.0,2.0794415416798357
339.0,0.0,0.0,197.0,0.0,968.0,781.0,14,27.04,0.5811209439528023,339.0,0.5811209439528023,1749.0,0.44654088050314467,0.5534591194968553,1.0,0.0,0.0,2.70805020110221
339.0,0.0,0.0,197.0,0.0,968.0,781.0,28,32.04,0.5811209439528023,339.0,0.5811209439528023,1749.0,0.44654088050314467,0.5534591194968553,1.0,0.0,0.0,3.367295829986474
339.0,0.0,0.0,197.0,0.0,968.0,781.0,90,35.17,0.5811209439528023,339.0,0.5811209439528023,1749.0,0.44654088050314467,0.5534591194968553,1.0,0.0,0.0,4.51085950651685
339.0,0.0,0.0,197.0,0.0,968.0,781.0,180,36.45,0.5811209439528023,339.0,0.5811209439528023,1749.0,0.44654088050314467,0.5534591194968553,1.0,0.0,0.0,5.198497031265826
339.0,0.0,0.0,197.0,0.0,968.0,781.0,365,38.89,0.5811209439528023,339.0,0.5811209439528023,1749.0,0.44654088050314467,0.5534591194968553,1.0,0.0,0.0,5.902633333401366
236.0,0.0,0.0,194.0,0.0,968.0,885.0,3,6.47,0.8220338983050848,236.0,0.8220338983050848,1853.0,0.47760388559093364,0.5223961144090664,1.0,0.0,0.0,1.3862943611198906
236.0,0.0,0.0,194.0,0.0,968.0,885.0,14,12.84,0.8220338983050848,236.0,0.8220338983050848,1853.0,0.47760388559093364,0.5223961144090664,1.0,0.0,0.0,2.70805020110221
236.0,0.0,0.0,194.0,0.0,968.0,885.0,28,18.42,0.8220338983050848,236.0,0.8220338983050848,1853.0,0.47760388559093364,0.5223961144090664,1.0,0.0,0.0,3.367295829986474
236.0,0.0,0.0,194.0,0.0,968.0,885.0,90,21.95,0.8220338983050848,236.0,0.8220338983050848,1853.0,0.47760388559093364,0.5223961144090664,1.0,0.0,0.0,4.51085950651685
236.0,0.0,0.0,193.0,0.0,968.0,885.0,180,24.1,0.8177966101694916,236.0,0.8177966101694916,1853.0,0.47760388559093364,0.5223961144090664,1.0,0.0,0.0,5.198497031265826
236.0,0.0,0.0,193.0,0.0,968.0,885.0,365,25.08,0.8177966101694916,236.0,0.8177966101694916,1853.0,0.47760388559093364,0.5223961144090664,1.0,0.0,0.0,5.902633333401366
277.0,0.0,0.0,191.0,0.0,968.0,856.0,14,21.26,0.6895306859205776,277.0,0.6895306859205776,1824.0,0.4692982456140351,0.5307017543859649,1.0,0.0,0.0,2.70805020110221
277.0,0.0,0.0,191.0,0.0,968.0,856.0,28,25.97,0.6895306859205776,277.0,0.6895306859205776,1824.0,0.4692982456140351,0.5307017543859649,1.0,0.0,0.0,3.367295829986474
277.0,0.0,0.0,191.0,0.0,968.0,856.0,3,11.36,0.6895306859205776,277.0,0.6895306859205776,1824.0,0.4692982456140351,0.5307017543859649,1.0,0.0,0.0,1.3862943611198906
277.0,0.0,0.0,191.0,0.0,968.0,856.0,90,31.25,0.6895306859205776,277.0,0.6895306859205776,1824.0,0.4692982456140351,0.5307017543859649,1.0,0.0,0.0,4.51085950651685
277.0,0.0,0.0,191.0,0.0,968.0,856.0,180,32.33,0.6895306859205776,277.0,0.6895306859205776,1824.0,0.4692982456140351,0.5307017543859649,1.0,0.0,0.0,5.198497031265826
277.0,0.0,0.0,191.0,0.0,968.0,856.0,360,33.7,0.6895306859205776,277.0,0.6895306859205776,1824.0,0.4692982456140351,0.5307017543859649,1.0,0.0,0.0,5.8888779583328805
254.0,0.0,0.0,198.0,0.0,968.0,863.0,3,9.31,0.7795275590551181,254.0,0.7795275590551181,1831.0,0.4713271436373566,0.5286728563626434,1.0,0.0,0.0,1.3862943611198906
254.0,0.0,0.0,198.0,0.0,968.0,863.0,90,26.94,0.7795275590551181,254.0,0.7795275590551181,1831.0,0.4713271436373566,0.5286728563626434,1.0,0.0,0.0,4.51085950651685
254.0,0.0,0.0,198.0,0.0,968.0,863.0,180,27.63,0.7795275590551181,254.0,0.7795275590551181,1831.0,0.4713271436373566,0.5286728563626434,1.0,0.0,0.0,5.198497031265826
254.0,0.0,0.0,198.0,0.0,968.0,863.0,365,29.79,0.7795275590551181,254.0,0.7795275590551181,1831.0,0.4713271436373566,0.5286728563626434,1.0,0.0,0.0,5.902633333401366
307.0,0.0,0.0,193.0,0.0,968.0,812.0,180,34.49,0.6286644951140065,307.0,0.6286644951140065,1780.0,0.45617977528089887,0.5438202247191011,1.0,0.0,0.0,5.198497031265826
307.0,0.0,0.0,193.0,0.0,968.0,812.0,365,36.15,0.6286644951140065,307.0,0.6286644951140065,1780.0,0.45617977528089887,0.5438202247191011,1.0,0.0,0.0,5.902633333401366
307.0,0.0,0.0,193.0,0.0,968.0,812.0,3,12.54,0.6286644951140065,307.0,0.6286644951140065,1780.0,0.45617977528089887,0.5438202247191011,1.0,0.0,0.0,1.3862943611198906
307.0,0.0,0.0,193.0,0.0,968.0,812.0,28,27.53,0.6286644951140065,307.0,0.6286644951140065,1780.0,0.45617977528089887,0.5438202247191011,1.0,0.0,0.0,3.367295829986474
307.0,0.0,0.0,193.0,0.0,968.0,812.0,90,32.92,0.6286644951140065,307.0,0.6286644951140065,1780.0,0.45617977528089887,0.5438202247191011,1.0,0.0,0.0,4.51085950651685
236.0,0.0,0.0,193.0,0.0,968.0,885.0,7,9.99,0.8177966101694916,236.0,0.8177966101694916,1853.0,0.47760388559093364,0.5223961144090664,1.0,0.0,0.0,2.0794415416798357
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,7,7.84,0.9,200.0,0.9,1970.0,0.4289340101522843,0.5710659898477157,1.0,0.0,0.0,2.0794415416798357
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,28,12.25,0.9,200.0,0.9,1970.0,0.4289340101522843,0.5710659898477157,1.0,0.0,0.0,3.367295829986474
225.0,0.0,0.0,181.0,0.0,1113.0,833.0,7,11.17,0.8044444444444444,225.0,0.8044444444444444,1946.0,0.42805755395683454,0.5719424460431655,1.0,0.0,0.0,2.0794415416798357
225.0,0.0,0.0,181.0,0.0,1113.0,833.0,28,17.34,0.8044444444444444,225.0,0.8044444444444444,1946.0,0.42805755395683454,0.5719424460431655,1.0,0.0,0.0,3.367295829986474
325.0,0.0,0.0,184.0,0.0,1063.0,783.0,7,17.54,0.5661538461538461,325.0,0.5661538461538461,1846.0,0.42416034669555797,0.5758396533044421,1.0,0.0,0.0,2.0794415416798357
325.0,0.0,0.0,184.0,0.0,1063.0,783.0,28,30.57,0.5661538461538461,325.0,0.5661538461538461,1846.0,0.42416034669555797,0.5758396533044421,1.0,0.0,0.0,3.367295829986474
275.0,0.0,0.0,183.0,0.0,1088.0,808.0,7,14.2,0.6654545454545454,275.0,0.6654545454545454,1896.0,0.42616033755274263,0.5738396624472574,1.0,0.0,0.0,2.0794415416798357
275.0,0.0,0.0,183.0,0.0,1088.0,808.0,28,24.5,0.6654545454545454,275.0,0.6654545454545454,1896.0,0.42616033755274263,0.5738396624472574,1.0,0.0,0.0,3.367295829986474
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,7,15.58,0.6133333333333333,300.0,0.6133333333333333,1870.0,0.42513368983957217,0.5748663101604278,1.0,0.0,0.0,2.0794415416798357
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,28,26.85,0.6133333333333333,300.0,0.6133333333333333,1870.0,0.42513368983957217,0.5748663101604278,1.0,0.0,0.0,3.367295829986474
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,7,26.06,0.496,375.0,0.496,1796.0,0.4220489977728285,0.5779510022271714,1.0,0.0,0.0,2.0794415416798357
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,28,38.21,0.496,375.0,0.496,1796.0,0.4220489977728285,0.5779510022271714,1.0,0.0,0.0,3.367295829986474
400.0,0.0,0.0,187.0,0.0,1025.0,745.0,28,43.7,0.4675,400.0,0.4675,1770.0,0.4209039548022599,0.5790960451977402,1.0,0.0,0.0,3.367295829986474
400.0,0.0,0.0,187.0,0.0,1025.0,745.0,7,30.14,0.4675,400.0,0.4675,1770.0,0.4209039548022599,0.5790960451977402,1.0,0.0,0.0,2.0794415416798357
250.0,0.0,0.0,182.0,0.0,1100.0,820.0,7,12.73,0.728,250.0,0.728,1920.0,0.4270833333333333,0.5729166666666666,1.0,0.0,0.0,2.0794415416798357
250.0,0.0,0.0,182.0,0.0,1100.0,820.0,28,20.87,0.728,250.0,0.728,1920.0,0.4270833333333333,0.5729166666666666,1.0,0.0,0.0,3.367295829986474
350.0,0.0,0.0,186.0,0.0,1050.0,770.0,7,20.28,0.5314285714285715,350.0,0.5314285714285715,1820.0,0.4230769230769231,0.5769230769230769,1.0,0.0,0.0,2.0794415416798357
350.0,0.0,0.0,186.0,0.0,1050.0,770.0,28,34.29,0.5314285714285715,350.0,0.5314285714285715,1820.0,0.4230769230769231,0.5769230769230769,1.0,0.0,0.0,3.367295829986474
203.5,305.3,0.0,203.5,0.0,963.4,630.0,7,19.54,1.0,508.8,0.3999606918238994,1593.4,0.39538094640391613,0.6046190535960838,0.3999606918238994,305.3,0.6000393081761006,2.0794415416798357
250.2,166.8,0.0,203.5,0.0,977.6,694.1,90,47.71,0.8133493205435652,417.0,0.4880095923261391,1671.7,0.41520607764551054,0.5847939223544895,0.6,166.8,0.4,4.51085950651685
157.0,236.0,0.0,192.0,0.0,935.4,781.2,90,43.38,1.2229299363057324,393.0,0.48854961832061067,1716.6,0.45508563439356875,0.5449143656064314,0.3994910941475827,236.0,0.6005089058524173,4.51085950651685
141.3,212.0,0.0,203.5,0.0,971.8,748.5,28,29.89,1.4401981599433828,353.3,0.5759977356354373,1720.3,0.4350985293262803,0.5649014706737197,0.39994339088593267,212.0,0.6000566091140673,3.367295829986474
166.8,250.2,0.0,203.5,0.0,975.6,692.6,3,6.9,1.2200239808153477,417.0,0.4880095923261391,1668.2,0.41517803620668986,0.5848219637933102,0.4,250.2,0.6,1.3862943611198906
122.6,183.9,0.0,203.5,0.0,958.2,800.1,90,33.19,1.6598694942903753,306.5,0.6639477977161501,1758.3000000000002,0.45504180174031733,0.5449581982596826,0.39999999999999997,183.9,0.6,4.51085950651685
183.9,122.6,0.0,203.5,0.0,959.2,800.0,3,4.9,1.10657966286025,306.5,0.6639477977161501,1759.2,0.4547521600727603,0.5452478399272397,0.6,122.6,0.39999999999999997,1.3862943611198906
102.0,153.0,0.0,192.0,0.0,887.0,942.0,3,4.57,1.8823529411764706,255.0,0.7529411764705882,1829.0,0.5150355385456533,0.48496446145434663,0.4,153.0,0.6,1.3862943611198906
102.0,153.0,0.0,192.0,0.0,887.0,942.0,90,25.46,1.8823529411764706,255.0,0.7529411764705882,1829.0,0.5150355385456533,0.48496446145434663,0.4,153.0,0.6,4.51085950651685
122.6,183.9,0.0,203.5,0.0,958.2,800.1,28,24.29,1.6598694942903753,306.5,0.6639477977161501,1758.3000000000002,0.45504180174031733,0.5449581982596826,0.39999999999999997,183.9,0.6,3.367295829986474
